,StudentID,Problem,Step,Success,Skill,Opportunity,Student_ID
2267,Stu_9fb3481981a38a7299e9b3c96e0d0218,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION2),1,compose-by-multiplication,7,28
2268,Stu_9fb3481981a38a7299e9b3c96e0d0218,DESIGNING_A_QUILT,(WHITE-AREA QUESTION3),1,compose-by-multiplication,8,28
2269,Stu_9fb3481981a38a7299e9b3c96e0d0218,DESIGNING_A_QUILT,(GREEN-AREA QUESTION3),1,compose-by-multiplication,9,28
2270,Stu_9fb3481981a38a7299e9b3c96e0d0218,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION3),1,compose-by-multiplication,10,28
2271,Stu_9fb3481981a38a7299e9b3c96e0d0218,DESIGNING_A_QUILT,(AREA QUESTION3),0,triangle-area,8,28
2272,Stu_9fb3481981a38a7299e9b3c96e0d0218,PENTAGON_ABCDE,(AREA QUESTION1),0,pentagon-area,4,28
2273,Stu_9fb3481981a38a7299e9b3c96e0d0218,PENTAGON_ABCDE,(APOTHEM QUESTION2),0,pentagon-area,5,28
2274,Stu_9fb3481981a38a7299e9b3c96e0d0218,PENTAGON_ABCDE,(SIDE QUESTION3),0,pentagon-area,6,28
2275,Stu_9fb3481981a38a7299e9b3c96e0d0218,TRIANGLE_AREA,(AREA QUESTION1),1,triangle-area,9,28
2276,Stu_9fb3481981a38a7299e9b3c96e0d0218,TRIANGLE_HEIGHT,(HEIGHT QUESTION2),1,triangle-area,10,28
2277,Stu_9fb3481981a38a7299e9b3c96e0d0218,TRIANGLE_BASE,(BASE QUESTION3),0,triangle-area,11,28
2278,Stu_9fb3481981a38a7299e9b3c96e0d0218,DESIGNING_A_QUILT,(AREA QUESTION1),1,triangle-area,12,28
2279,Stu_9fb3481981a38a7299e9b3c96e0d0218,DESIGNING_A_QUILT,(WHITE-AREA QUESTION1),1,compose-by-multiplication,11,28
2280,Stu_9fb3481981a38a7299e9b3c96e0d0218,DESIGNING_A_QUILT,(GREEN-AREA QUESTION1),1,compose-by-multiplication,12,28
2281,Stu_9fb3481981a38a7299e9b3c96e0d0218,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION1),1,compose-by-multiplication,13,28
2282,Stu_9fb3481981a38a7299e9b3c96e0d0218,DESIGNING_A_QUILT,(AREA QUESTION2),1,triangle-area,13,28
2283,Stu_9fb3481981a38a7299e9b3c96e0d0218,DESIGNING_A_QUILT,(WHITE-AREA QUESTION2),1,compose-by-multiplication,14,28
2284,Stu_9fb3481981a38a7299e9b3c96e0d0218,DESIGNING_A_QUILT,(GREEN-AREA QUESTION2),1,compose-by-multiplication,15,28
2285,Stu_9fb3481981a38a7299e9b3c96e0d0218,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION2),1,compose-by-multiplication,16,28
2286,Stu_9fb3481981a38a7299e9b3c96e0d0218,DESIGNING_A_QUILT,(AREA QUESTION3),1,triangle-area,14,28
2287,Stu_9fb3481981a38a7299e9b3c96e0d0218,DESIGNING_A_QUILT,(WHITE-AREA QUESTION3),1,compose-by-multiplication,17,28
2288,Stu_9fb3481981a38a7299e9b3c96e0d0218,DESIGNING_A_QUILT,(GREEN-AREA QUESTION3),1,compose-by-multiplication,18,28
2289,Stu_9fb3481981a38a7299e9b3c96e0d0218,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION3),1,compose-by-multiplication,19,28
2290,Stu_9fb3481981a38a7299e9b3c96e0d0218,PENTAGON_ABCDE,(AREA QUESTION1),1,pentagon-area,7,28
2291,Stu_9fb3481981a38a7299e9b3c96e0d0218,PENTAGON_ABCDE,(APOTHEM QUESTION2),0,pentagon-area,8,28
2292,Stu_9fb3481981a38a7299e9b3c96e0d0218,PENTAGON_ABCDE,(SIDE QUESTION3),0,pentagon-area,9,28
2293,Stu_9fb3481981a38a7299e9b3c96e0d0218,PENTAGON,(AREA QUESTION1),0,pentagon-area,10,28
2294,Stu_9fb3481981a38a7299e9b3c96e0d0218,PENTAGON,(APOTHEM QUESTION2),1,pentagon-area,11,28
2295,Stu_9fb3481981a38a7299e9b3c96e0d0218,PENTAGON,(SIDE QUESTION3),0,pentagon-area,12,28
2296,Stu_9fb3481981a38a7299e9b3c96e0d0218,PENTAGON_ABCDE,(AREA QUESTION1),1,pentagon-area,13,28
2297,Stu_9fb3481981a38a7299e9b3c96e0d0218,PENTAGON_ABCDE,(APOTHEM QUESTION2),1,pentagon-area,14,28
2298,Stu_9fb3481981a38a7299e9b3c96e0d0218,PENTAGON_ABCDE,(SIDE QUESTION3),1,pentagon-area,15,28
2299,Stu_9fb3481981a38a7299e9b3c96e0d0218,TRIANGLE_ABC,(AREA QUESTION1),1,triangle-area,15,28
2300,Stu_9fb3481981a38a7299e9b3c96e0d0218,TRIANGLE_ABC,(HEIGHT QUESTION2),1,triangle-area,16,28
2301,Stu_9fb3481981a38a7299e9b3c96e0d0218,TRIANGLE_ABC,(BASE QUESTION3),0,triangle-area,17,28
2302,Stu_9fb3481981a38a7299e9b3c96e0d0218,TRIANGLE_HEIGHT,(HEIGHT QUESTION2),1,triangle-area,18,28
2303,Stu_9fb3481981a38a7299e9b3c96e0d0218,PENTAGON,(AREA QUESTION1),1,pentagon-area,16,28
2304,Stu_9fb3481981a38a7299e9b3c96e0d0218,PENTAGON,(APOTHEM QUESTION2),1,pentagon-area,17,28
2305,Stu_9fb3481981a38a7299e9b3c96e0d0218,PENTAGON,(SIDE QUESTION3),0,pentagon-area,18,28
2306,Stu_9fb3481981a38a7299e9b3c96e0d0218,PENTAGON_ABCDE,(AREA QUESTION1),1,pentagon-area,19,28
2307,Stu_9fb3481981a38a7299e9b3c96e0d0218,PENTAGON_ABCDE,(APOTHEM QUESTION2),1,pentagon-area,20,28
2308,Stu_9fb3481981a38a7299e9b3c96e0d0218,PENTAGON_ABCDE,(SIDE QUESTION3),1,pentagon-area,21,28
2309,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_O,(RADIUS QUESTION1),1,circle-diameter,1,28
2310,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_O,(AREA QUESTION1),0,circle-area,1,28
2311,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_O,(CIRCUMFERENCE QUESTION1),0,circle-circumference,1,28
2312,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_O,(DIAMETER QUESTION2),1,circle-diameter,2,28
2313,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_O,(AREA QUESTION2),0,circle-area,2,28
2314,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_O,(CIRCUMFERENCE QUESTION2),1,circle-circumference,2,28
2315,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_O,(RADIUS QUESTION3),0,circle-area,3,28
2316,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_O,(DIAMETER QUESTION3),0,circle-diameter,3,28
2317,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_O,(CIRCUMFERENCE QUESTION3),1,circle-circumference,3,28
2318,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_O,(RADIUS QUESTION4),0,circle-diameter,4,28
2319,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_O,(DIAMETER QUESTION4),1,circle-circumference,4,28
2320,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_O,(AREA QUESTION4),1,circle-area,4,28
2321,Stu_9fb3481981a38a7299e9b3c96e0d0218,LAWN_SPRINKLER,(AREA QUESTION1),0,circle-area,5,28
2322,Stu_9fb3481981a38a7299e9b3c96e0d0218,COVERING_POOL,(RADIUS QUESTION1),1,circle-area,6,28
2323,Stu_9fb3481981a38a7299e9b3c96e0d0218,COVERING_POOL,(DIAMETER QUESTION1),1,circle-diameter,5,28
2324,Stu_9fb3481981a38a7299e9b3c96e0d0218,DOG_ON_A_ROPE,(AREA QUESTION1),1,circle-area,7,28
2325,Stu_9fb3481981a38a7299e9b3c96e0d0218,DOG_ON_A_ROPE,(CIRCUMFERENCE QUESTION1),1,circle-circumference,5,28
2326,Stu_9fb3481981a38a7299e9b3c96e0d0218,LAWN_SPRINKLER_2,(WATERED-LAWN-AREA QUESTION1),1,circle-area,8,28
2327,Stu_9fb3481981a38a7299e9b3c96e0d0218,LAWN_SPRINKLER_2,(TOTAL-LAWN-AREA QUESTION1),1,square-area,19,28
2328,Stu_9fb3481981a38a7299e9b3c96e0d0218,LAWN_SPRINKLER_2,(UNWATERED-LAWN-AREA QUESTION1),1,compose-by-addition,7,28
2329,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_DIAMETER,(RADIUS QUESTION1),1,circle-diameter,6,28
2330,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_DIAMETER,(AREA QUESTION1),1,circle-area,9,28
2331,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_DIAMETER,(CIRCUMFERENCE QUESTION1),1,circle-circumference,6,28
2332,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_AREA,(RADIUS QUESTION3),1,circle-area,10,28
2333,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_AREA,(DIAMETER QUESTION3),1,circle-diameter,7,28
2334,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_AREA,(CIRCUMFERENCE QUESTION3),1,circle-circumference,7,28
2335,Stu_9fb3481981a38a7299e9b3c96e0d0218,TROGS,(SQUARE-AREA QUESTION1),1,square-area,20,28
2336,Stu_9fb3481981a38a7299e9b3c96e0d0218,TROGS,(TROG-HEIGHT QUESTION1),0,equi-tri-height?,1,28
2337,Stu_9fb3481981a38a7299e9b3c96e0d0218,TROGS,(TROG-AREA QUESTION1),1,triangle-area,19,28
2338,Stu_9fb3481981a38a7299e9b3c96e0d0218,TROGS,(SCRAP-METAL-AREA QUESTION1),0,compose-by-addition,8,28
2339,Stu_9fb3481981a38a7299e9b3c96e0d0218,TROGS,(SQUARE-AREA QUESTION2),1,square-area,21,28
2340,Stu_9fb3481981a38a7299e9b3c96e0d0218,TROGS,(TROG-HEIGHT QUESTION2),1,equi-tri-height?,2,28
2341,Stu_9fb3481981a38a7299e9b3c96e0d0218,TROGS,(TROG-AREA QUESTION2),0,triangle-area,20,28
2342,Stu_9fb3481981a38a7299e9b3c96e0d0218,TROGS,(SCRAP-METAL-AREA QUESTION2),1,compose-by-addition,9,28
2343,Stu_9fb3481981a38a7299e9b3c96e0d0218,TROGS,(SQUARE-AREA QUESTION3),1,square-area,22,28
2344,Stu_9fb3481981a38a7299e9b3c96e0d0218,TROGS,(TROG-HEIGHT QUESTION3),1,equi-tri-height?,3,28
2345,Stu_9fb3481981a38a7299e9b3c96e0d0218,TROGS,(TROG-AREA QUESTION3),0,triangle-area,21,28
2346,Stu_9fb3481981a38a7299e9b3c96e0d0218,TROGS,(SCRAP-METAL-AREA QUESTION3),1,compose-by-addition,10,28
2347,Stu_9fb3481981a38a7299e9b3c96e0d0218,WATERING_VEGGIES,(TOTAL-GARDEN QUESTION1),1,square-area,23,28
2348,Stu_9fb3481981a38a7299e9b3c96e0d0218,WATERING_VEGGIES,(WATERED-AREA QUESTION1),0,circle-area,11,28
2349,Stu_9fb3481981a38a7299e9b3c96e0d0218,WATERING_VEGGIES,(UNWATERED-AREA QUESTION1),1,compose-by-addition,11,28
2350,Stu_9fb3481981a38a7299e9b3c96e0d0218,POGS,(SQUARE-AREA QUESTION1),1,square-area,24,28
2351,Stu_9fb3481981a38a7299e9b3c96e0d0218,POGS,(POG-AREA QUESTION1),1,circle-area,12,28
2352,Stu_9fb3481981a38a7299e9b3c96e0d0218,POGS,(SCRAP-METAL-AREA QUESTION1),0,compose-by-addition,12,28
2353,Stu_9fb3481981a38a7299e9b3c96e0d0218,POGS,(SQUARE-AREA QUESTION2),1,square-area,25,28
2354,Stu_9fb3481981a38a7299e9b3c96e0d0218,POGS,(POG-AREA QUESTION2),1,circle-area,13,28
2355,Stu_9fb3481981a38a7299e9b3c96e0d0218,POGS,(SCRAP-METAL-AREA QUESTION2),1,compose-by-addition,13,28
2356,Stu_9fb3481981a38a7299e9b3c96e0d0218,POGS,(SQUARE-AREA QUESTION3),1,square-area,26,28
2357,Stu_9fb3481981a38a7299e9b3c96e0d0218,POGS,(POG-AREA QUESTION3),1,circle-area,14,28
2358,Stu_9fb3481981a38a7299e9b3c96e0d0218,POGS,(SCRAP-METAL-AREA QUESTION3),0,compose-by-addition,14,28
2359,Stu_9fb3481981a38a7299e9b3c96e0d0218,ONE_CIRCLE_IN_CIRCLE,(CIRCLE-AREA_C QUESTION1),1,circle-area,15,28
2360,Stu_9fb3481981a38a7299e9b3c96e0d0218,ONE_CIRCLE_IN_CIRCLE,(CIRCLE-AREA_A QUESTION1),0,compose-by-addition,15,28
2361,Stu_9fb3481981a38a7299e9b3c96e0d0218,ONE_CIRCLE_IN_SQUARE,(SQUARE-AREA QUESTION1),1,square-area,27,28
2362,Stu_9fb3481981a38a7299e9b3c96e0d0218,ONE_CIRCLE_IN_SQUARE,(SHADED-AREA QUESTION1),0,compose-by-addition,16,28
2363,Stu_9fb3481981a38a7299e9b3c96e0d0218,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-RADIUS_AB QUESTION1),1,compose-by-addition,17,28
2364,Stu_9fb3481981a38a7299e9b3c96e0d0218,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-AREA_S QUESTION1),1,circle-area,16,28
2365,Stu_9fb3481981a38a7299e9b3c96e0d0218,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-AREA_O QUESTION1),1,circle-area,17,28
2366,Stu_9fb3481981a38a7299e9b3c96e0d0218,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-AREA_A QUESTION1),0,circle-area,18,28
2367,Stu_9fb3481981a38a7299e9b3c96e0d0218,TWO_CIRCLES_IN_CIRCLE,(SHADED-AREA QUESTION1),0,compose-by-addition,18,28
2368,Stu_9fb3481981a38a7299e9b3c96e0d0218,TWO_CIRCLES_IN_SQUARE,(SQUARE-BASE QUESTION1),1,compose-by-multiplication,20,28
2369,Stu_9fb3481981a38a7299e9b3c96e0d0218,TWO_CIRCLES_IN_SQUARE,(SQUARE-AREA QUESTION1),1,square-area,28,28
2370,Stu_9fb3481981a38a7299e9b3c96e0d0218,TWO_CIRCLES_IN_SQUARE,(CIRCLE-AREA QUESTION1),1,circle-area,19,28
2371,Stu_9fb3481981a38a7299e9b3c96e0d0218,TWO_CIRCLES_IN_SQUARE,(UNSHADED-AREA QUESTION1),1,compose-by-multiplication,21,28
2372,Stu_9fb3481981a38a7299e9b3c96e0d0218,TWO_CIRCLES_IN_SQUARE,(SHADED-AREA QUESTION1),1,compose-by-addition,19,28
2373,Stu_9fb3481981a38a7299e9b3c96e0d0218,POGS,(SQUARE-AREA QUESTION1),1,square-area,29,28
2374,Stu_9fb3481981a38a7299e9b3c96e0d0218,POGS,(POG-AREA QUESTION1),1,circle-area,20,28
2375,Stu_9fb3481981a38a7299e9b3c96e0d0218,POGS,(SCRAP-METAL-AREA QUESTION1),0,compose-by-addition,20,28
2376,Stu_9fb3481981a38a7299e9b3c96e0d0218,POGS,(SQUARE-AREA QUESTION2),0,square-area,30,28
2377,Stu_9fb3481981a38a7299e9b3c96e0d0218,POGS,(POG-AREA QUESTION2),1,circle-area,21,28
2378,Stu_9fb3481981a38a7299e9b3c96e0d0218,POGS,(SCRAP-METAL-AREA QUESTION2),1,compose-by-addition,21,28
2379,Stu_9fb3481981a38a7299e9b3c96e0d0218,POGS,(SQUARE-AREA QUESTION3),1,square-area,31,28
2380,Stu_9fb3481981a38a7299e9b3c96e0d0218,POGS,(POG-AREA QUESTION3),1,circle-area,22,28
2381,Stu_9fb3481981a38a7299e9b3c96e0d0218,POGS,(SCRAP-METAL-AREA QUESTION3),0,compose-by-addition,22,28
2382,Stu_9fb3481981a38a7299e9b3c96e0d0218,TWO_CIRCLES_IN_SQUARE,(SQUARE-BASE QUESTION1),1,compose-by-multiplication,22,28
2383,Stu_9fb3481981a38a7299e9b3c96e0d0218,TWO_CIRCLES_IN_SQUARE,(SQUARE-AREA QUESTION1),1,square-area,32,28
2384,Stu_9fb3481981a38a7299e9b3c96e0d0218,TWO_CIRCLES_IN_SQUARE,(UNSHADED-AREA QUESTION1),1,compose-by-multiplication,23,28
2385,Stu_9fb3481981a38a7299e9b3c96e0d0218,TWO_CIRCLES_IN_SQUARE,(SHADED-AREA QUESTION1),1,compose-by-addition,23,28
2386,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_CIRCUMFERENCE,(RADIUS QUESTION4),0,circle-diameter,8,28
2387,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_CIRCUMFERENCE,(AREA QUESTION4),0,circle-area,23,28
2388,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_CIRCUMFERENCE,(DIAMETER QUESTION4),1,circle-circumference,8,28
2389,Stu_9fb3481981a38a7299e9b3c96e0d0218,TRIANGLE_TRIANGLE,(AREA QUESTION1),1,triangle-area,22,28
2390,Stu_9fb3481981a38a7299e9b3c96e0d0218,TRIANGLE_AREA,(AREA QUESTION1),1,triangle-area,23,28
2391,Stu_9fb3481981a38a7299e9b3c96e0d0218,COVERING_POOL,(RADIUS QUESTION1),0,circle-area,24,28
2392,Stu_9fb3481981a38a7299e9b3c96e0d0218,COVERING_POOL,(DIAMETER QUESTION1),1,circle-diameter,9,28
2393,Stu_9fb3481981a38a7299e9b3c96e0d0218,TRIANGLE_RECTANGLE,(BASE QUESTION1),1,compose-by-multiplication,24,28
2394,Stu_9fb3481981a38a7299e9b3c96e0d0218,TRIANGLE_RECTANGLE,(AREA QUESTION1),1,triangle-area,24,28
2395,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_DIAMETER,(RADIUS QUESTION1),1,circle-diameter,10,28
2396,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_DIAMETER,(AREA QUESTION1),1,circle-area,25,28
2397,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_DIAMETER,(CIRCUMFERENCE QUESTION1),0,circle-circumference,9,28
2398,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_AREA,(RADIUS QUESTION3),0,circle-area,26,28
2399,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_AREA,(DIAMETER QUESTION3),0,circle-diameter,11,28
2400,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_AREA,(CIRCUMFERENCE QUESTION3),1,circle-circumference,10,28
2401,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_CIRCUMFERENCE,(RADIUS QUESTION4),0,circle-diameter,12,28
2402,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_CIRCUMFERENCE,(DIAMETER QUESTION4),1,circle-circumference,11,28
2403,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_CIRCUMFERENCE,(AREA QUESTION4),1,circle-area,27,28
2404,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_O,(RADIUS QUESTION1),1,circle-diameter,13,28
2405,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_O,(AREA QUESTION1),1,circle-area,28,28
2406,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_O,(CIRCUMFERENCE QUESTION1),1,circle-circumference,12,28
2407,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_O,(DIAMETER QUESTION2),1,circle-diameter,14,28
2408,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_O,(AREA QUESTION2),1,circle-area,29,28
2409,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_O,(CIRCUMFERENCE QUESTION2),1,circle-circumference,13,28
2410,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_O,(RADIUS QUESTION3),0,circle-area,30,28
2411,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_O,(DIAMETER QUESTION3),1,circle-diameter,15,28
2412,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_O,(CIRCUMFERENCE QUESTION3),1,circle-circumference,14,28
2413,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_O,(RADIUS QUESTION4),0,circle-diameter,16,28
2414,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_O,(DIAMETER QUESTION4),1,circle-circumference,15,28
2415,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_O,(AREA QUESTION4),1,circle-area,31,28
2416,Stu_9fb3481981a38a7299e9b3c96e0d0218,COVERING_POOL,(RADIUS QUESTION1),1,circle-area,32,28
2417,Stu_9fb3481981a38a7299e9b3c96e0d0218,COVERING_POOL,(DIAMETER QUESTION1),1,circle-diameter,17,28
2418,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_DIAMETER,(RADIUS QUESTION1),1,circle-diameter,18,28
2419,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_DIAMETER,(AREA QUESTION1),1,circle-area,33,28
2420,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_DIAMETER,(CIRCUMFERENCE QUESTION1),1,circle-circumference,16,28
2421,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_AREA,(RADIUS QUESTION3),1,circle-area,34,28
2422,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_AREA,(DIAMETER QUESTION3),1,circle-diameter,19,28
2423,Stu_9fb3481981a38a7299e9b3c96e0d0218,CIRCLE_AREA,(CIRCUMFERENCE QUESTION3),1,circle-circumference,17,28
2424,Stu_ac89a0ef007fb0c8c920b786e2822d83,RECTANGLE_ABCD,(AREA QUESTION1),1,square-area,1,46
2425,Stu_ac89a0ef007fb0c8c920b786e2822d83,RECTANGLE_ABCD,(HEIGHT QUESTION2),1,square-area,2,46
2426,Stu_ac89a0ef007fb0c8c920b786e2822d83,RECTANGLE_ABCD,(BASE QUESTION3),1,square-area,3,46
2427,Stu_ac89a0ef007fb0c8c920b786e2822d83,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION1),0,square-area,4,46
2428,Stu_ac89a0ef007fb0c8c920b786e2822d83,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION1),1,square-area,5,46
2429,Stu_ac89a0ef007fb0c8c920b786e2822d83,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION1),1,compose-by-addition,1,46
2430,Stu_ac89a0ef007fb0c8c920b786e2822d83,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION2),1,square-area,6,46
2431,Stu_ac89a0ef007fb0c8c920b786e2822d83,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION3),1,square-area,7,46
2432,Stu_ac89a0ef007fb0c8c920b786e2822d83,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION2),1,square-area,8,46
2433,Stu_ac89a0ef007fb0c8c920b786e2822d83,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION3),1,square-area,9,46
2434,Stu_ac89a0ef007fb0c8c920b786e2822d83,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION2),1,compose-by-addition,2,46
2435,Stu_ac89a0ef007fb0c8c920b786e2822d83,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION3),1,compose-by-addition,3,46
2436,Stu_ac89a0ef007fb0c8c920b786e2822d83,PARALLELOGRAM_ABDE,(AREA QUESTION1),1,parallelogram-area,1,46
2437,Stu_ac89a0ef007fb0c8c920b786e2822d83,PARALLELOGRAM_ABDE,(HEIGHT QUESTION2),1,parallelogram-area,2,46
2438,Stu_ac89a0ef007fb0c8c920b786e2822d83,PARALLELOGRAM_ABDE,(BASE QUESTION3),0,parallelogram-area,3,46
2439,Stu_ac89a0ef007fb0c8c920b786e2822d83,SQUARE_ABCD,(AREA QUESTION1),1,square-area,10,46
2440,Stu_ac89a0ef007fb0c8c920b786e2822d83,SQUARE_ABCD,(HEIGHT QUESTION2),1,square-area,11,46
2441,Stu_ac89a0ef007fb0c8c920b786e2822d83,SQUARE_ABCD,(BASE QUESTION3),1,square-area,12,46
2442,Stu_ac89a0ef007fb0c8c920b786e2822d83,PAINTING_THE_WALL,(DOOR-AREA QUESTION2),1,square-area,13,46
2443,Stu_ac89a0ef007fb0c8c920b786e2822d83,PAINTING_THE_WALL,(DOOR-AREA QUESTION1),1,square-area,14,46
2444,Stu_ac89a0ef007fb0c8c920b786e2822d83,PAINTING_THE_WALL,(WALL-AREA QUESTION1),1,square-area,15,46
2445,Stu_ac89a0ef007fb0c8c920b786e2822d83,PAINTING_THE_WALL,(PAINTED-AREA QUESTION1),0,compose-by-addition,4,46
2446,Stu_ac89a0ef007fb0c8c920b786e2822d83,PAINTING_THE_WALL,(WALL-AREA QUESTION2),1,square-area,16,46
2447,Stu_ac89a0ef007fb0c8c920b786e2822d83,PAINTING_THE_WALL,(PAINTED-AREA QUESTION2),1,compose-by-addition,5,46
2448,Stu_ac89a0ef007fb0c8c920b786e2822d83,PAINTING_THE_WALL,(DOOR-AREA QUESTION3),1,square-area,17,46
2449,Stu_ac89a0ef007fb0c8c920b786e2822d83,PAINTING_THE_WALL,(WALL-AREA QUESTION3),1,square-area,18,46
2450,Stu_ac89a0ef007fb0c8c920b786e2822d83,PAINTING_THE_WALL,(PAINTED-AREA QUESTION3),1,compose-by-addition,6,46
2451,Stu_ac89a0ef007fb0c8c920b786e2822d83,RECTANGLE_HEIGHT,(HEIGHT QUESTION2),1,square-area,19,46
2452,Stu_ac89a0ef007fb0c8c920b786e2822d83,PAINTING_THE_WALL,(WALL-AREA QUESTION1),0,square-area,20,46
2453,Stu_ac89a0ef007fb0c8c920b786e2822d83,PAINTING_THE_WALL,(DOOR-AREA QUESTION1),1,square-area,21,46
2454,Stu_ac89a0ef007fb0c8c920b786e2822d83,PAINTING_THE_WALL,(PAINTED-AREA QUESTION1),1,compose-by-addition,7,46
2455,Stu_ac89a0ef007fb0c8c920b786e2822d83,PAINTING_THE_WALL,(WALL-AREA QUESTION2),1,square-area,22,46
2456,Stu_ac89a0ef007fb0c8c920b786e2822d83,PAINTING_THE_WALL,(DOOR-AREA QUESTION2),1,square-area,23,46
2457,Stu_ac89a0ef007fb0c8c920b786e2822d83,PAINTING_THE_WALL,(PAINTED-AREA QUESTION2),1,compose-by-addition,8,46
2458,Stu_ac89a0ef007fb0c8c920b786e2822d83,PAINTING_THE_WALL,(DOOR-AREA QUESTION3),1,square-area,24,46
2459,Stu_ac89a0ef007fb0c8c920b786e2822d83,PAINTING_THE_WALL,(WALL-AREA QUESTION3),1,square-area,25,46
2460,Stu_ac89a0ef007fb0c8c920b786e2822d83,PAINTING_THE_WALL,(PAINTED-AREA QUESTION3),1,compose-by-addition,9,46
2461,Stu_ac89a0ef007fb0c8c920b786e2822d83,TRAPEZOID_ABCD,(AREA QUESTION1),0,trapezoid-area,1,46
2462,Stu_ac89a0ef007fb0c8c920b786e2822d83,TRAPEZOID_ABCD,(HEIGHT QUESTION3),0,trapezoid-area,2,46
2463,Stu_ac89a0ef007fb0c8c920b786e2822d83,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),1,trapezoid-area,3,46
2464,Stu_ac89a0ef007fb0c8c920b786e2822d83,TRAPEZOID_AREA,(AREA QUESTION1),1,trapezoid-area,4,46
2465,Stu_ac89a0ef007fb0c8c920b786e2822d83,TRAPEZOID_HEIGHT,(HEIGHT QUESTION3),0,trapezoid-area,5,46
2466,Stu_ac89a0ef007fb0c8c920b786e2822d83,TRAPEZOID_BASE,(LONGER-BASE QUESTION2),1,trapezoid-area,6,46
